"","Taxonomic_ID","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7"
"41","1275",1.26584443978047,1.87475112022367,0,0,0,1.10287261808656,0,5.49077573391586
"42","1280",1.26584443978047,0.937375560111837,2.39367442939934,1.72654917895514,0,0.551436309043281,0.598614952599404,49.4169816052427
"43","1282",3.79753331934142,317.770314877913,29.9209303674918,15.5389426105963,1.53325904515259,50.1807041229386,4.19030466819583,252.575683760129
"44","1288",1.26584443978047,0,0.598418607349836,0,1.53325904515259,0,0,0
"45","1351",2.53168887956094,0.937375560111837,0,1.72654917895514,0.511086348384198,8.8229809446925,0.598614952599404,0
"46","1353",3.79753331934142,0,0,0,0,0,0,0
"47","1358",27.8485776751704,72.1779181286114,5.38576746614852,8.6327458947757,19.9323675869837,34.1890511606834,10.7750691467893,2344.56123838207
"48","1366",1.26584443978047,7.49900448089469,0,0,0.511086348384198,1.10287261808656,1.19722990519881,5.49077573391586
"49","1377",1.26584443978047,0.937375560111837,0,0,0,0,0,0
"50","1404",1.26584443978047,0,0,0,0,1.10287261808656,0.598614952599404,0
"51","1428",1.26584443978047,0,0.598418607349836,0,0.511086348384198,0,19.1556784831809,0
"52","1467",1.26584443978047,0,0,0,0,0,0,0
"53","1579",1.26584443978047,0,0.598418607349836,0,0.511086348384198,0,0,0
"54","1583",1.26584443978047,0,2.99209303674918,0,1.0221726967684,0.551436309043281,2.39445981039762,0
"55","1584",0,3.74950224044735,0,0,1.0221726967684,0,0,214.140253622718
"56","1631",1.26584443978047,0,1.19683721469967,5.17964753686542,0,0.551436309043281,0,0
"57","1684",3.79753331934142,15.9353845219012,5.98418607349836,36.257532758058,1.0221726967684,12.6830351079955,1.79584485779821,16.4723272017476
"58","1747",13.9242888375852,1742.5811662479,101.132744642122,69.0619671582056,17.8880221934469,308.804333064237,23.3459831513767,719.291621142977
"59","2035",0,0,0,0,0,0,0,0
"60","2047",1.26584443978047,17.8101356421249,1.19683721469967,0,1.0221726967684,6.06579939947609,0,43.9262058713269
"61","2134",51.8996220309994,33.7455201640261,184.312931063749,162.295622821783,227.944511379352,103.670026100137,73.0310242171273,49.4169816052427
"62","2137",0,0,0,0,0,0,0,0
"63","2188",0,0,0,0,0,0,0,0
"64","2711",37.9753331934142,104.986062732526,43.684558336538,29.3513360422374,17.8880221934469,32.5347422335536,41.3044317293589,27.4538786695793
"65","2769",1.26584443978047,0,0,0,0,0,0,0
"66","2850",0,0,0,0,0,0,0,0
"67","3067",0,0,0,0,0,0,0,0
"68","3311",2.53168887956094,0,0,0,0,0,0,0
"69","3330",12.6584443978047,0,0.598418607349836,1.72654917895514,1.53325904515259,0,0,5.49077573391586
"70","3332",5.06337775912189,0,0,0,0.511086348384198,0,0,0
"71","3346",40.5070220729751,0,0,0,5.11086348384198,0.551436309043281,0,10.9815514678317
"72","3347",12.6584443978047,0,0,0,3.06651809030519,0,0,0
"73","3349",12.6584443978047,2.81212668033551,0,0,3.57760443868939,0.551436309043281,0,0
"74","3352",47041.3110711219,143.418460697111,69.416558452581,62.1557704423851,5436.42548776272,162.673711167768,17.3598336253827,109.815514678317
"75","3389",2.53168887956094,0,0,0,1.0221726967684,0,1.19722990519881,0
"76","3415",3.79753331934142,0.937375560111837,20.3462326498944,1.72654917895514,3.06651809030519,1.65430892712984,32.9238223929672,0
"77","3469",20.2535110364876,1667.59112143896,418.893025144885,6819.86925687281,3.06651809030519,5167.50965204459,146.660663386854,1427.60169081812
"78","3498",30.3802665547313,23.4343890027959,35.9051164409902,31.0778852211925,20.4434539353679,20.4031434346014,7.18337943119285,0
"79","3505",2.53168887956094,9.37375560111836,10.1731163249472,5.17964753686542,1.53325904515259,8.27154463564922,7.78199438379225,0
"80","3635",1.26584443978047,0,1.79525582204951,5.17964753686542,0,2.20574523617312,0,16.4723272017476
"81","3649",2.53168887956094,0,0,0,0,0.551436309043281,0.598614952599404,0
"82","3652",1.26584443978047,0,0,0,0,0,0,0
"83","3654",37.9753331934142,3.74950224044735,1.79525582204951,6.90619671582056,21.9767129805205,0.551436309043281,2.99307476299702,0
"84","3656",6.32922219890236,0.937375560111837,0.598418607349836,1.72654917895514,2.55543174192099,1.10287261808656,0,5.49077573391586
"85","3659",1.26584443978047,0.937375560111837,0,1.72654917895514,0,0,0,0
"86","3679",36.7094887536337,4.68687780055918,2.99209303674918,31.0778852211925,10.7328133160682,0.551436309043281,1.19722990519881,0
"87","3694",3.79753331934142,0.937375560111837,2.39367442939934,5.17964753686542,2.04434539353679,1.10287261808656,0.598614952599404,0
"88","3726",5.06337775912189,260.590405711091,41.2908839071387,37.9840819370131,1.0221726967684,25.9175065250342,13.1695289571869,5.49077573391586
"89","3750",22.7851999160485,18.7475112022367,4.18893025144885,12.085844252686,18.9101948902153,20.4031434346014,0.598614952599404,5.49077573391586
"90","3755",12.6584443978047,9.37375560111836,5.38576746614852,22.4451393264168,5.62194983222618,2.75718154521641,1.19722990519881,0
"91","3767",1.26584443978047,1.87475112022367,0.598418607349836,0,0.511086348384198,2.20574523617312,0,5.49077573391586
"92","3818",1.26584443978047,0.937375560111837,0.598418607349836,1.72654917895514,0.511086348384198,3.30861785425969,1.79584485779821,0
"93","3827",3.79753331934142,0.937375560111837,1.79525582204951,1.72654917895514,1.53325904515259,3.30861785425969,2.99307476299702,0
"94","3871",16.4559777171461,2.81212668033551,1.19683721469967,3.45309835791028,6.13303618061038,3.30861785425969,0.598614952599404,10.9815514678317
"95","3880",1.26584443978047,27.1838912432433,75.4007445260793,18.9920409685065,0,49.077831504852,40.7058167767595,5.49077573391586
"96","3885",3.79753331934142,0,0,0,1.53325904515259,0,0,0
"97","3897",16.4559777171461,0.937375560111837,1.19683721469967,0,3.06651809030519,0,1.19722990519881,0
"98","3899",7.59506663868283,103.111311612302,284.248838491172,55.2495737265645,2.55543174192099,2.75718154521641,226.875067035174,27.4538786695793
"99","3914",0,0,0,0,0,0,0,0
"100","3972",7.59506663868283,5.62425336067102,2.99209303674918,10.3592950737308,6.64412252899458,1.65430892712984,4.19030466819583,0
"101","3981",8.8609110784633,0.937375560111837,2.99209303674918,0,10.7328133160682,3.86005416330297,3.59168971559642,0
"102","3983",15.1901332773657,0,2.39367442939934,0,8.17738157414717,1.10287261808656,2.39445981039762,0
"103","3988",2.53168887956094,0.937375560111837,2.39367442939934,1.72654917895514,1.0221726967684,1.65430892712984,1.79584485779821,0
"104","4052",1.26584443978047,0,0,0,0,0,0,0
"105","4054",2.53168887956094,0,0,0,2.04434539353679,0,0.598614952599404,0
"106","4081",1.26584443978047,3.74950224044735,0,3.45309835791028,1.53325904515259,2.20574523617312,0.598614952599404,5.49077573391586
"107","4113",1.26584443978047,0,0,1.72654917895514,0.511086348384198,0.551436309043281,0.598614952599404,0
"108","4146",44.3045553923165,148.10533849767,134.644186653713,1210.31097444755,6.64412252899458,143.373440351253,66.4462597385338,455.734385915016
"109","4155",37.9753331934142,1.87475112022367,13.1652093616964,3.45309835791028,25.0432310708257,0.551436309043281,6.58476447859344,10.9815514678317
"110","4432",2.53168887956094,0.937375560111837,0,0,1.53325904515259,0,0.598614952599404,0
"111","4436",1.26584443978047,0.937375560111837,0,1.72654917895514,0,0,0.598614952599404,0
"112","4442",6.32922219890236,2.81212668033551,7.18102328819803,0,4.59977713545778,5.51436309043281,3.59168971559642,0
"113","4513",0,0,0,3.45309835791028,0,0.551436309043281,0,0
"114","4530",0,0,0,0,0.511086348384198,0.551436309043281,0,0
"115","4577",11.3925999580242,2042.54134548369,199.871814854845,70.7885163371608,1.0221726967684,48.5263951958087,250.81966513915,82.3616360087379
"116","4615",1.26584443978047,0,0,0,0,0,0.598614952599404,0
"117","4641",0,0,0,0,0,0,0,0
"118","4679",2.53168887956094,2.81212668033551,4.18893025144885,1.72654917895514,4.59977713545778,1.10287261808656,2.99307476299702,5.49077573391586
"119","4686",1617.74919403944,0,2.39367442939934,1.72654917895514,1622.69915611983,0.551436309043281,3.59168971559642,10.9815514678317
"120","4956",6.32922219890236,0,0,0,6.64412252899458,0,0,0
"121","5059",1.26584443978047,0,0,0,0,0,0,0
"122","5535",2.53168887956094,0,0,0,0,0,0,0
"123","5580",0,0,0.598418607349836,0,0.511086348384198,0,0,0
"124","5599",62.0263775492431,3.74950224044735,6.58260468084819,3.45309835791028,19.4212812385995,1.10287261808656,0.598614952599404,0
"125","5664",0,0,0,0,0,0,0,0
"126","5811",1.26584443978047,0,0,0,0,0.551436309043281,0,0
"127","5888",0,0,0,0,0,0,0,0
"128","5911",0,0,0,0,0,0,0,0
"129","6183",1.26584443978047,0,1.19683721469967,0,1.53325904515259,0.551436309043281,0,0
"130","6850",1.26584443978047,0,0,1.72654917895514,0,0.551436309043281,0,0
"131","6956",1.26584443978047,0,0,0,0,0,0,0
"132","7048",1.26584443978047,0,0,0,0.511086348384198,0,0,0
"133","7091",30.3802665547313,0,10.771534932297,0,2.04434539353679,0,18.5570635305815,0
"134","7108",2.53168887956094,0,0,0,1.53325904515259,6.06579939947609,0,21.9631029356634
"135","7116",1.26584443978047,0,0,0,0.511086348384198,0,0,0
"136","7130",5.06337775912189,0,0,0,1.53325904515259,0,0,0
"137","7137",8.8609110784633,0.937375560111837,569.694514197044,1.72654917895514,17.8880221934469,11.0287261808656,1782.07671388843,10.9815514678317
"138","7240",2.53168887956094,0,0,0,2.04434539353679,0,8.38060933639165,0
"139","7370",1.26584443978047,0,0,0,0,0,0,0
"140","7375",3.79753331934142,0,0.598418607349836,0,2.55543174192099,0,1.19722990519881,0
"141","7460",358.233976457874,471.499906736254,157.384093733007,284.880614527598,238.677324695421,408.614305001071,159.830192344041,71.3800845409062
"142","7461",27.8485776751704,24.3717645629077,9.57469771759737,22.4451393264168,12.2660723612208,27.5718154521641,13.1695289571869,5.49077573391586
"143","7462",5.06337775912189,3.74950224044735,2.39367442939934,1.72654917895514,1.53325904515259,2.20574523617312,0,5.49077573391586
